id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A06x23173550,A06,154.157792551005,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23188139,A06,154.565961418106,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23261963,A06,154.974130285206,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23320853,A06,155.382299153178,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23370989,A06,155.790257710431,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23487869,A06,156.616950339716,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23494062,A06,157.443642968902,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23548075,A06,157.851601526155,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23620292,A06,158.259770394998,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23684078,A06,158.667728950466,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23861639,A06,159.494635446287,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23908707,A06,159.902169900447,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x23968183,A06,161.158157389743,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24029730,A06,161.984418749814,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24148887,A06,162.81111138276,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24176157,A06,163.219069940013,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24234183,A06,163.627238808856,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24335210,A06,164.035197366109,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24422253,A06,164.861889995394,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24438966,A06,165.688582624678,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24562432,A06,166.096541182803,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24648046,A06,166.504499740927,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24751617,A06,167.331192372028,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24802441,A06,168.15767113738,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x24910518,A06,168.98436376848,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x25010898,A06,169.392322325733,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x25050435,A06,169.800491298048,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A06x25142452,A06,170.183448785418,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A07x4957,A07,0.004957,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
